whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,white bread,bottled water,chocolate,,,,,,,,,,,,,,,,,,,,,,,,
chicken,tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,
fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
packaged fruit/vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter milk,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,root vegetables,other vegetables,frozen dessert,rolls/buns,flour,sweet spreads,salty snack,waffles,candy,bathroom cleaner,,,,,,,,,,,,,,,,,,
chicken,hamburger meat,herbs,whipped/sour cream,soups,soda,canned beer,dish cleaner,napkins,cling film/bags,,,,,,,,,,,,,,,,,,,
margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,pastry,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,citrus fruit,butter milk,UHT-milk,rolls/buns,female sanitary products,shopping bags,,,,,,,,,,,,,,,,,,,,,,
ham,other vegetables,butter,whipped/sour cream,sugar,soda,,,,,,,,,,,,,,,,,,,,,,,
sausage,onions,curd,yogurt,domestic eggs,coffee,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,domestic eggs,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,hard cheese,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,,,
curd,butter milk,yogurt,beverages,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,meat,tropical fruit,pip fruit,pastry,sugar,coffee,candles,potted plants,,,,,,,,,,,,,,,,,,,,
pork,whole milk,whipped/sour cream,beverages,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,sliced cheese,margarine,cat food,detergent,dishes,shopping bags,,,,,,,,,,,,,,,,,,,,,,
beef,whole milk,brown bread,specialty chocolate,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,other vegetables,butter milk,cream cheese,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,rolls/buns,coffee,chocolate,,,,,,,,,,,,,,,,,,,,,,,,
pastry,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,beef,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,canned fish,,,,,,,,,,,,,,,,,,,,,,,,,,,
house keeping products,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,salt,jam,sparkling wine,cleaner,,,,,,,,,,,,,,,,,,,,,,,,
curd,UHT-milk,artif. sweetener,dental care,,,,,,,,,,,,,,,,,,,,,,,,,
pork,UHT-milk,bottled water,soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,curd,yogurt,curd cheese,margarine,cleaner,hygiene articles,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,soda,fruit/vegetable juice,canned beer,white wine,long life bakery product,shopping bags,,,,,,,,,,,,,,,,,,,,,,
frankfurter,pip fruit,whole milk,rolls/buns,roll products,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,hygiene articles,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,soda,snack products,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,pastry,bottled water,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,onions,whole milk,butter,dishes,,,,,,,,,,,,,,,,,,,,,,,,
sausage,turkey,other vegetables,yogurt,brown bread,oil,hygiene articles,shopping bags,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,whole milk,curd,hard cheese,soda,candy,newspapers,,,,,,,,,,,,,,,,,,,,,
frankfurter,citrus fruit,pastry,margarine,ready soups,instant coffee,shopping bags,,,,,,,,,,,,,,,,,,,,,,
UHT-milk,frozen dessert,fruit/vegetable juice,decalcifier,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,rolls/buns,pastry,coffee,candles,,,,,,,,,,,,,,,,,,,,,,,,
beef,pip fruit,root vegetables,rolls/buns,margarine,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,yogurt,bottled beer,white wine,salty snack,napkins,,,,,,,,,,,,,,,,,,,,,,,
meat,beef,other vegetables,whole milk,butter,domestic eggs,rolls/buns,,,,,,,,,,,,,,,,,,,,,,
onions,whole milk,bottled beer,liquor (appetizer),detergent,dishes,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,grapes,other vegetables,butter milk,UHT-milk,brown bread,margarine,organic products,bottled water,soda,,,,,,,,,,,,,,,,,,,
sausage,bottled beer,liquor (appetizer),,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,onions,herbs,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,rolls/buns,soda,abrasive cleaner,newspapers,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,semi-finished bread,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
curd,bottled beer,potted plants,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,other vegetables,whole milk,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,
pork,beef,whole milk,domestic eggs,bottled water,bottled beer,hygiene articles,,,,,,,,,,,,,,,,,,,,,,
frankfurter,pork,citrus fruit,root vegetables,onions,other vegetables,packaged fruit/vegetables,cat food,bottled water,,,,,,,,,,,,,,,,,,,,
frozen dessert,brandy,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,root vegetables,whole milk,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,other vegetables,zwieback,Instant food products,dishes,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,citrus fruit,whipped/sour cream,cream cheese,rolls/buns,baking powder,seasonal products,napkins,,,,,,,,,,,,,,,,,,,,,
finished products,root vegetables,packaged fruit/vegetables,yogurt,specialty cheese,frozen vegetables,ice cream,soda,bottled beer,,,,,,,,,,,,,,,,,,,,
onions,other vegetables,flour,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,cream cheese,tea,chocolate,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,
curd,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,beef,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,liquor (appetizer),chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,chicken,citrus fruit,berries,onions,whole milk,curd,yogurt,frozen vegetables,rolls/buns,margarine,soda,liquor (appetizer),cake bar,candy,seasonal products,skin care,,,,,,,,,,,,
packaged fruit/vegetables,whole milk,dessert,yogurt,UHT-milk,margarine,bottled water,long life bakery product,,,,,,,,,,,,,,,,,,,,,
chicken,UHT-milk,rolls/buns,coffee,long life bakery product,house keeping products,,,,,,,,,,,,,,,,,,,,,,,
pet care,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,grapes,whole milk,whipped/sour cream,mayonnaise,,,,,,,,,,,,,,,,,,,,,,,,
frozen dessert,semi-finished bread,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,onions,other vegetables,packaged fruit/vegetables,whole milk,whipped/sour cream,frozen vegetables,rolls/buns,pasta,soups,baking powder,soda,detergent,,,,,,,,,,,,,,,,
frankfurter,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,whole milk,butter,coffee,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,pork,beverages,frozen meals,waffles,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,frozen fish,margarine,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,pastry,bottled water,newspapers,photo/film,,,,,,,,,,,,,,,,,,,,,,,,
pork,fish,whole milk,butter,curd,yogurt,whipped/sour cream,flour,sugar,,,,,,,,,,,,,,,,,,,,
root vegetables,dessert,yogurt,cream cheese,rice,,,,,,,,,,,,,,,,,,,,,,,,
beef,root vegetables,other vegetables,whole milk,butter,soft cheese,hard cheese,domestic eggs,pasta,coffee,candles,,,,,,,,,,,,,,,,,,
chicken,pork,whole milk,butter,white bread,,,,,,,,,,,,,,,,,,,,,,,,
meat,beef,tropical fruit,pip fruit,other vegetables,whipped/sour cream,soft cheese,frozen meals,margarine,coffee,fruit/vegetable juice,potted plants,,,,,,,,,,,,,,,,,
cream cheese,spread cheese,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,beef,tropical fruit,root vegetables,packaged fruit/vegetables,whole milk,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuts/prunes,whole milk,semi-finished bread,jam,soda,potted plants,shopping bags,,,,,,,,,,,,,,,,,,,,,,
whole milk,yogurt,frozen vegetables,coffee,canned beer,napkins,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pork,other vegetables,frozen fish,rolls/buns,semi-finished bread,artif. sweetener,ready soups,bottled water,hygiene articles,newspapers,,,,,,,,,,,,,,,,,,
ice cream,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,citrus fruit,tropical fruit,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,whole milk,white bread,brown bread,sweet spreads,dog food,brandy,shopping bags,,,,,,,,,,,,,,,,,,,,,
sausage,ham,citrus fruit,tropical fruit,berries,packaged fruit/vegetables,whole milk,whipped/sour cream,sliced cheese,pastry,sugar,baking powder,,,,,,,,,,,,,,,,,
beef,root vegetables,whole milk,cream cheese,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
curd,butter milk,yogurt,sliced cheese,coffee,,,,,,,,,,,,,,,,,,,,,,,,
grapes,whole milk,processed cheese,rolls/buns,white bread,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,
chicken,hamburger meat,UHT-milk,soda,canned beer,bathroom cleaner,newspapers,,,,,,,,,,,,,,,,,,,,,,
chicken,other vegetables,salt,,,,,,,,,,,,,,,,,,,,,,,,,,
fish,cream cheese,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,frozen meals,rolls/buns,brown bread,napkins,,,,,,,,,,,,,,,,,,,,,,,
chicken,pork,whole milk,frozen vegetables,brown bread,vinegar,bottled beer,red/blush wine,newspapers,,,,,,,,,,,,,,,,,,,,
other vegetables,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,hamburger meat,berries,pastry,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,pip fruit,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,sliced cheese,domestic eggs,artif. sweetener,bottled water,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,whole milk,yogurt,soft cheese,hard cheese,spread cheese,curd cheese,frozen vegetables,ice cream,pastry,coffee,fruit/vegetable juice,hygiene articles,,,,,,,,,,,,,,,
sliced cheese,pastry,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,citrus fruit,whole milk,dessert,frozen meals,coffee,popcorn,shopping bags,,,,,,,,,,,,,,,,,,,,,
salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,curd,cream cheese,flour,coffee,bottled water,misc. beverages,newspapers,,,,,,,,,,,,,,,,,,,,,
curd,roll products,margarine,bottled water,canned beer,white wine,dish cleaner,,,,,,,,,,,,,,,,,,,,,,
pork,citrus fruit,UHT-milk,brown bread,soda,bottled beer,canned beer,long life bakery product,,,,,,,,,,,,,,,,,,,,,
beverages,rolls/buns,soda,misc. beverages,liqueur,cake bar,,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,whole milk,yogurt,rolls/buns,bottled water,soda,napkins,,,,,,,,,,,,,,,,,,,,,
whole milk,cream cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,turkey,root vegetables,other vegetables,yogurt,rolls/buns,pastry,ready soups,,,,,,,,,,,,,,,,,,,,,
soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,popcorn,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,coffee,instant coffee,salty snack,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,napkins,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
onions,herbs,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,pastry,detergent,candles,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,white bread,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,tropical fruit,grapes,hard cheese,soda,napkins,shopping bags,,,,,,,,,,,,,,,,,,,,,,
other vegetables,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,bottled water,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,frozen meals,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
finished products,organic sausage,sliced cheese,white bread,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,oil,cat food,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,citrus fruit,whole milk,yogurt,sliced cheese,specialty cheese,pastry,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,
butter,pasta,canned fish,softener,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,root vegetables,packaged fruit/vegetables,yogurt,sliced cheese,rolls/buns,white bread,brown bread,zwieback,,,,,,,,,,,,,,,,,,,,
bottled beer,liquor,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,berries,other vegetables,whole milk,yogurt,whipped/sour cream,cream cheese,frozen vegetables,domestic eggs,pastry,margarine,soups,canned fish,chocolate,candy,napkins,,,,,,,,,,,,
frankfurter,whole milk,coffee,detergent,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,hygiene articles,photo/film,flower soil/fertilizer,,,,,,,,,,,,,,,,,,,,,,,,,
packaged fruit/vegetables,dessert,mayonnaise,oil,soda,waffles,chocolate,flower (seeds),shopping bags,,,,,,,,,,,,,,,,,,,,
pork,whole milk,curd,yogurt,whipped/sour cream,cream cheese,domestic eggs,white bread,sugar,baking powder,coffee,cocoa drinks,salty snack,waffles,candy,napkins,,,,,,,,,,,,,
cream cheese,margarine,tea,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,curd,frozen meals,domestic eggs,cake bar,seasonal products,detergent,cleaner,house keeping products,potted plants,shopping bags,,,,,,,,,,,,,,,,,,
chicken,tropical fruit,pip fruit,root vegetables,other vegetables,whole milk,butter,yogurt,whipped/sour cream,hard cheese,frozen vegetables,frozen fish,domestic eggs,white bread,rice,specialty fat,dog food,bottled water,fruit/vegetable juice,long life bakery product,softener,napkins,cling film/bags,,,,,,
ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,beef,ice cream,rolls/buns,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,cream cheese,bottled water,canned beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
berries,root vegetables,other vegetables,butter,hard cheese,domestic eggs,rolls/buns,fruit/vegetable juice,sparkling wine,hygiene articles,,,,,,,,,,,,,,,,,,,
berries,dessert,whipped/sour cream,white bread,coffee,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
ice cream,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,fruit/vegetable juice,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,butter,pasta,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,citrus fruit,grapes,root vegetables,whole milk,ready soups,potted plants,,,,,,,,,,,,,,,,,,,,,,
turkey,tropical fruit,pip fruit,root vegetables,other vegetables,curd,butter milk,yogurt,curd cheese,rice,vinegar,margarine,,,,,,,,,,,,,,,,,
margarine,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter milk,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,domestic eggs,bottled water,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,
chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,chicken,butter milk,margarine,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,root vegetables,domestic eggs,dish cleaner,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,zwieback,soda,waffles,,,,,,,,,,,,,,,,,,,,,,,,,
beef,bottled water,misc. beverages,specialty chocolate,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
pork,whole milk,rolls/buns,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,specialty chocolate,candy,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,curd,dessert,yogurt,specialty chocolate,specialty bar,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,,,
pork,herbs,other vegetables,yogurt,domestic eggs,specialty bar,dishes,,,,,,,,,,,,,,,,,,,,,,
root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,white bread,brown bread,misc. beverages,bottled beer,,,,,,,,,,,,,,,,,,,,,,,
grapes,yogurt,UHT-milk,soft cheese,rolls/buns,fruit/vegetable juice,candy,dental care,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,
whole milk,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,ice cream,soda,cake bar,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,hamburger meat,pip fruit,grapes,root vegetables,other vegetables,whole milk,yogurt,cream cheese,frozen dessert,sugar,meat spreads,soda,fruit/vegetable juice,,,,,,,,,,,,,,,
whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,pip fruit,root vegetables,curd,yogurt,UHT-milk,white bread,pastry,instant coffee,waffles,dish cleaner,,,,,,,,,,,,,,,,,,
sausage,grapes,butter,curd,yogurt,whipped/sour cream,beverages,UHT-milk,sliced cheese,processed cheese,rolls/buns,pastry,chocolate,,,,,,,,,,,,,,,,
ham,butter,yogurt,hard cheese,ice cream,domestic eggs,misc. beverages,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,
chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,tropical fruit,pip fruit,grapes,root vegetables,processed cheese,rolls/buns,white bread,pastry,pasta,specialty vegetables,cat food,soda,misc. beverages,,,,,,,,,,,,,,,
frankfurter,sausage,ham,other vegetables,domestic eggs,rolls/buns,pastry,long life bakery product,specialty bar,chocolate marshmallow,,,,,,,,,,,,,,,,,,,
canned fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,soda,fruit/vegetable juice,long life bakery product,chewing gum,candy,,,,,,,,,,,,,,,,,,,,,,,
specialty cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,soda,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,beef,whole milk,curd,brown bread,pastry,sauces,pickled vegetables,bottled water,soda,salty snack,waffles,specialty bar,napkins,light bulbs,,,,,,,,,,,,,,
frankfurter,tropical fruit,dessert,pastry,flour,margarine,sugar,artif. sweetener,sauces,rum,skin care,,,,,,,,,,,,,,,,,,
chicken,tropical fruit,whole milk,condensed milk,soft cheese,processed cheese,domestic eggs,white bread,pastry,semi-finished bread,soda,long life bakery product,waffles,specialty chocolate,napkins,dishes,kitchen towels,shopping bags,,,,,,,,,,,
butter,rolls/buns,pastry,bottled water,canned beer,waffles,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,beverages,liquor (appetizer),,,,,,,,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,other vegetables,whole milk,domestic eggs,rolls/buns,brown bread,coffee,soda,salty snack,shopping bags,,,,,,,,,,,,,,,,,,
sausage,finished products,tropical fruit,pip fruit,other vegetables,butter,curd,dessert,butter milk,yogurt,whipped/sour cream,soft cheese,frozen vegetables,rolls/buns,white bread,brown bread,pastry,pasta,soups,baby food,fruit/vegetable juice,salty snack,waffles,cake bar,chocolate,shopping bags,,,
specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,herbs,yogurt,UHT-milk,mayonnaise,frozen vegetables,margarine,bottled water,soda,salty snack,seasonal products,detergent,potted plants,,,,,,,,,,,,,,,,
pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHT-milk,vinegar,waffles,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,root vegetables,other vegetables,domestic eggs,rolls/buns,pastry,soups,Instant food products,bottled water,,,,,,,,,,,,,,,,,,,,
ham,chicken,citrus fruit,pip fruit,herbs,other vegetables,butter,napkins,,,,,,,,,,,,,,,,,,,,,
bottled water,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,other vegetables,cream cheese,soda,bottled beer,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,UHT-milk,frozen meals,frozen dessert,domestic eggs,rolls/buns,pastry,mustard,coffee,,,,,,,,,,,,,,,,,,,
soda,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,root vegetables,rolls/buns,bottled water,white wine,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,
yogurt,sliced cheese,frozen vegetables,frozen meals,pickled vegetables,coffee,instant coffee,,,,,,,,,,,,,,,,,,,,,,
red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,soda,misc. beverages,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,pip fruit,grapes,root vegetables,other vegetables,whole milk,curd,dessert,whipped/sour cream,UHT-milk,frozen vegetables,frozen meals,bottled water,fruit/vegetable juice,specialty chocolate,napkins,,,,,,,,,,,,
citrus fruit,other vegetables,butter,soda,bottled beer,canned beer,waffles,chocolate,seasonal products,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,whole milk,curd,whipped/sour cream,bottled beer,,,,,,,,,,,,,,,,,,,,,,,
brown bread,oil,sugar,soda,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,
dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sparkling wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,yogurt,oil,dental care,,,,,,,,,,,,,,,,,,,,,,,,,
misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,yogurt,UHT-milk,soda,canned beer,light bulbs,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,tropical fruit,cream cheese,rolls/buns,fruit/vegetable juice,kitchen towels,newspapers,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,pip fruit,yogurt,beverages,sliced cheese,sugar,bottled water,soda,cake bar,,,,,,,,,,,,,,,,,,,
meat,citrus fruit,root vegetables,other vegetables,whipped/sour cream,semi-finished bread,salty snack,,,,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,onions,herbs,other vegetables,whole milk,yogurt,whipped/sour cream,specialty cheese,brown bread,canned vegetables,bottled water,dish cleaner,abrasive cleaner,hygiene articles,,,,,,,,,,,,,,
ham,hamburger meat,onions,other vegetables,processed cheese,frozen vegetables,domestic eggs,rolls/buns,white bread,cookware,shopping bags,,,,,,,,,,,,,,,,,,
yogurt,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
bathroom cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,grapes,spread cheese,ice cream,frozen potato products,white bread,oil,pudding powder,,,,,,,,,,,,,,,,,,,,,
grapes,specialty cheese,pasta,coffee,bottled water,soda,canned beer,brandy,white wine,,,,,,,,,,,,,,,,,,,,
photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,sliced cheese,soda,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,
pork,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,soda,candy,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
grapes,pastry,salty snack,light bulbs,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,yogurt,processed cheese,ketchup,bottled water,male cosmetics,,,,,,,,,,,,,,,,,,,,,,,
bottled water,potted plants,,,,,,,,,,,,,,,,,,,,,,,,,,,
prosecco,hygiene articles,potted plants,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,soda,chewing gum,specialty chocolate,candy,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,canned fish,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,
