citrus fruit,semi-finished bread,margarine,ready soups,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15,Column 16,Column 17,Column 18,Column 19,Column 20,Column 21,Column 22,Column 23,Column 24,Column 25,Column 26,Column 27,Column 28,Column 29,Column 30,Column 31,Column 32
frankfurter,turkey,root vegetables,other vegetables,yogurt,rolls/buns,pastry,ready soups,,,,,,,,,,,,,,,,,,,,,,,,
soda,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,popcorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,whole milk,whipped/sour cream,pickled vegetables,detergent,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,pork,white bread,canned vegetables,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,hamburger meat,whole milk,butter,curd,flour,rice,oil,sugar,mustard,salty snack,chocolate,chocolate marshmallow,dish cleaner,dental care,,,,,,,,,,,,,,,,,
frankfurter,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,grapes,berries,whole milk,yogurt,rolls/buns,newspapers,potted plants,,,,,,,,,,,,,,,,,,,,,,,,
specialty chocolate,potted plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,bottled water,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,whipped/sour cream,baking powder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,frozen meals,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter,pasta,canned fish,softener,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,,,,
UHT-milk,salt,soda,specialty chocolate,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,liquor,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,other vegetables,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,chicken,pork,tropical fruit,root vegetables,other vegetables,yogurt,UHT-milk,mayonnaise,brown bread,pastry,flour,mustard,coffee,cocoa drinks,fruit/vegetable juice,salty snack,long life bakery product,chocolate,seasonal products,,,,,,,,,,,,
whole milk,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
packaged fruit/vegetables,dessert,mayonnaise,oil,soda,waffles,chocolate,flower (seeds),shopping bags,,,,,,,,,,,,,,,,,,,,,,,
pork,whole milk,curd,yogurt,whipped/sour cream,cream cheese,domestic eggs,white bread,sugar,baking powder,coffee,cocoa drinks,salty snack,waffles,candy,napkins,,,,,,,,,,,,,,,,
citrus fruit,other vegetables,whole milk,curd,yogurt,whipped/sour cream,cream cheese,pastry,vinegar,oil,coffee,long life bakery product,detergent,cleaner,napkins,newspapers,,,,,,,,,,,,,,,,
sausage,curd,frozen meals,domestic eggs,cake bar,seasonal products,detergent,cleaner,house keeping products,potted plants,shopping bags,,,,,,,,,,,,,,,,,,,,,
citrus fruit,onions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
onions,domestic eggs,soda,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,grapes,root vegetables,herbs,yogurt,baking powder,seasonal products,potted plants,shopping bags,,,,,,,,,,,,,,,,,,,,,,
berries,root vegetables,other vegetables,butter,hard cheese,domestic eggs,rolls/buns,fruit/vegetable juice,sparkling wine,hygiene articles,,,,,,,,,,,,,,,,,,,,,,
whole milk,butter,pasta,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,berries,butter milk,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,grapes,nuts/prunes,root vegetables,onions,other vegetables,cream,soft cheese,sliced cheese,hard cheese,domestic eggs,rolls/buns,pastry,mustard,specialty chocolate,specialty bar,dental care,shopping bags,,,,,,,,,,,,,,
margarine,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter milk,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,misc. beverages,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,whipped/sour cream,pasta,pet care,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,other vegetables,specialty cheese,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,pip fruit,root vegetables,other vegetables,whole milk,yogurt,whipped/sour cream,spread cheese,frozen vegetables,pastry,instant coffee,soda,fruit/vegetable juice,hygiene articles,,,,,,,,,,,,,,,,,
canned vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen fish,canned beer,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,pip fruit,root vegetables,curd,yogurt,UHT-milk,white bread,pastry,instant coffee,waffles,dish cleaner,,,,,,,,,,,,,,,,,,,,,
canned fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,other vegetables,white wine,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHT-milk,domestic eggs,brown bread,coffee,soda,canned beer,liquor (appetizer),newspapers,,,,,,,,,,,,,,,,,,,,,,,,
cookware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,yogurt,UHT-milk,cream cheese,dish cleaner,house keeping products,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,other vegetables,cream cheese,soda,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,
semi-finished bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,other vegetables,packaged fruit/vegetables,cream cheese,margarine,bottled water,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,whipped/sour cream,salt,fruit/vegetable juice,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,brown bread,bottled beer,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,skin care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finished products,other vegetables,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sparkling wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,nut snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,yogurt,pastry,margarine,soda,bottled beer,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,other vegetables,butter,yogurt,whipped/sour cream,brown bread,pastry,fruit/vegetable juice,detergent,,,,,,,,,,,,,,,,,,,,,,,
ham,hamburger meat,onions,other vegetables,processed cheese,frozen vegetables,domestic eggs,rolls/buns,white bread,cookware,shopping bags,,,,,,,,,,,,,,,,,,,,,
citrus fruit,grapes,curd,bottled water,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,frozen meals,frozen fish,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,grapes,spread cheese,ice cream,frozen potato products,white bread,oil,pudding powder,,,,,,,,,,,,,,,,,,,,,,,,
grapes,specialty cheese,pasta,coffee,bottled water,soda,canned beer,brandy,white wine,,,,,,,,,,,,,,,,,,,,,,,
turkey,whole milk,UHT-milk,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,pasta,oil,margarine,coffee,syrup,canned beer,napkins,light bulbs,shopping bags,,,,,,,,,,,,,,,,,,,,,
sausage,meat,other vegetables,brown bread,canned fish,bottled water,canned beer,liquor (appetizer),shopping bags,,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,pip fruit,mayonnaise,brown bread,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,pastry,salty snack,light bulbs,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,yogurt,processed cheese,ketchup,bottled water,male cosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,
potted plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prosecco,hygiene articles,potted plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,canned fish,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,root vegetables,other vegetables,butter,yogurt,rolls/buns,flour,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,whole milk,cream cheese,processed cheese,frozen vegetables,rolls/buns,pastry,fruit/vegetable juice,chewing gum,,,,,,,,,,,,,,,,,,,,,,
yogurt,UHT-milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,root vegetables,other vegetables,whole milk,curd,yogurt,whipped/sour cream,hard cheese,cream cheese,domestic eggs,flour,rice,oil,margarine,sugar,,,,,,,,,,,,,,,,,
pork,whole milk,margarine,soda,canned beer,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,pork,pip fruit,other vegetables,whole milk,tidbits,frozen fish,rolls/buns,margarine,baking powder,soda,bottled beer,white wine,waffles,chocolate,candy,,,,,,,,,,,,,,,,
citrus fruit,cake bar,baby cosmetics,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,pip fruit,other vegetables,yogurt,spread cheese,rolls/buns,white bread,pastry,coffee,soda,waffles,hygiene articles,,,,,,,,,,,,,,,,,,,,
condensed milk,bottled water,misc. beverages,bottled beer,bathroom cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cling film/bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,sliced cheese,domestic eggs,zwieback,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen potato products,potted plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,packaged fruit/vegetables,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,other vegetables,zwieback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,pip fruit,whole milk,curd,beverages,brandy,male cosmetics,cookware,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
chicken,berries,mayonnaise,frozen vegetables,salty snack,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,whole milk,yogurt,processed cheese,pastry,margarine,Instant food products,coffee,popcorn,house keeping products,,,,,,,,,,,,,,,,,,,,,
frozen potato products,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,whole milk,whipped/sour cream,curd cheese,domestic eggs,margarine,baking powder,cat food,bottled water,canned beer,candy,napkins,,,,,,,,,,,,,,,,,,,,
sausage,root vegetables,other vegetables,whole milk,butter,whipped/sour cream,processed cheese,sugar,baking powder,jam,coffee,bottled water,soda,fruit/vegetable juice,salty snack,long life bakery product,candy,napkins,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,tropical fruit,whole milk,yogurt,pastry,sugar,bottled water,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,
chicken,hamburger meat,other vegetables,rolls/buns,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,UHT-milk,bottled water,soda,canned beer,chewing gum,softener,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
pork,citrus fruit,other vegetables,domestic eggs,margarine,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,root vegetables,onions,other vegetables,whole milk,napkins,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,beverages,fruit/vegetable juice,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,frozen vegetables,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,beef,whole milk,curd,rolls/buns,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cream cheese,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,meat,chicken,root vegetables,other vegetables,whole milk,salt,salty snack,,,,,,,,,,,,,,,,,,,,,,,,
ham,whole milk,hard cheese,frozen meals,rolls/buns,rice,soups,baking powder,canned vegetables,bottled beer,female sanitary products,,,,,,,,,,,,,,,,,,,,,
chicken,pork,root vegetables,onions,packaged fruit/vegetables,butter,hard cheese,salt,bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,whole milk,chewing gum,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oil,dish cleaner,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,beef,tropical fruit,pip fruit,berries,other vegetables,whole milk,white bread,brown bread,sugar,detergent,,,,,,,,,,,,,,,,,,,,,
citrus fruit,pip fruit,grapes,other vegetables,dessert,butter milk,yogurt,domestic eggs,flour,oil,sugar,ketchup,detergent,dish cleaner,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,hard cheese,rolls/buns,cat food,bottled water,dish cleaner,,,,,,,,,,,,,,,,,,,,,,,,,
cat food,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,yogurt,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,whole milk,butter,yogurt,whipped/sour cream,soft cheese,cream cheese,domestic eggs,brown bread,jam,misc. beverages,fruit/vegetable juice,napkins,potted plants,,,,,,,,,,,,,,,,,,
chicken,root vegetables,roll products,vinegar,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,frozen meals,canned beer,red/blush wine,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,other vegetables,whole milk,domestic eggs,pastry,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,
butter,yogurt,dog food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,dessert,frozen meals,frozen dessert,white bread,sweet spreads,soda,long life bakery product,specialty bar,hygiene articles,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,,
whole milk,butter milk,soda,chewing gum,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,misc. beverages,liquor,cling film/bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,packaged fruit/vegetables,brown bread,margarine,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen meals,pet care,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,whole milk,butter,dessert,pastry,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,packaged fruit/vegetables,whole milk,frozen meals,white bread,instant coffee,soda,female sanitary products,newspapers,potted plants,shopping bags,,,,,,,,,,,,,,,,,,,,
yogurt,sugar,instant coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,rolls/buns,pastry,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,domestic eggs,coffee,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
herbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,pork,specialty fat,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,sliced cheese,rolls/buns,coffee,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,bottled water,soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,misc. beverages,long life bakery product,chocolate,candy,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen fruits,detergent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,whole milk,curd,dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,grapes,ice cream,frozen potato products,rolls/buns,pastry,soda,misc. beverages,salty snack,long life bakery product,chewing gum,specialty bar,napkins,photo/film,,,,,,,,,,,,,,,,,
meat,bottled beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liver loaf,tropical fruit,pip fruit,grapes,whole milk,curd,whipped/sour cream,frozen vegetables,baking powder,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,whole milk,butter,domestic eggs,flour,oil,sugar,baking powder,white wine,specialty chocolate,shopping bags,,,,,,,,,,,,,,,,,,,,,
brown bread,specialty chocolate,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brandy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,brown bread,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,beverages,rolls/buns,fruit/vegetable juice,potted plants,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,soups,bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,other vegetables,whole milk,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fish,dessert,yogurt,cling film/bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baby cosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,condensed milk,rolls/buns,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,soda,waffles,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
napkins,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,whole milk,frozen potato products,margarine,soda,detergent,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter,yogurt,rolls/buns,jam,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,fish,other vegetables,brown bread,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turkey,citrus fruit,tropical fruit,grapes,root vegetables,onions,other vegetables,rolls/buns,brown bread,pastry,pickled vegetables,jam,cat food,fruit/vegetable juice,napkins,,,,,,,,,,,,,,,,,
whole milk,curd,ice cream,Instant food products,canned fish,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen vegetables,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,domestic eggs,canned fruit,dog food,misc. beverages,detergent,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,canned fish,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,onions,other vegetables,chewing gum,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,
liver loaf,beef,pip fruit,packaged fruit/vegetables,whole milk,pastry,margarine,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,root vegetables,rolls/buns,vinegar,sugar,mustard,cat food,napkins,,,,,,,,,,,,,,,,,,,,,,,,
chicken,whole milk,rolls/buns,flour,salt,vinegar,sugar,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,whole milk,rolls/buns,bottled water,dishes,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,long life bakery product,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pip fruit,whipped/sour cream,detergent,dental care,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,root vegetables,other vegetables,whole milk,dessert,canned fruit,soda,snack products,waffles,shopping bags,,,,,,,,,,,,,,,,,,,,,,
pip fruit,root vegetables,whole milk,ice cream,bottled beer,detergent,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,other vegetables,whipped/sour cream,pastry,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,yogurt,whipped/sour cream,soft cheese,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,yogurt,beverages,brown bread,specialty chocolate,candy,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,canned beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,other vegetables,whole milk,curd,ice cream,rolls/buns,sugar,soda,napkins,potted plants,,,,,,,,,,,,,,,,,,,,,,
yogurt,condensed milk,rolls/buns,pickled vegetables,bottled water,brandy,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,citrus fruit,onions,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,soft cheese,rolls/buns,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,pork,pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,white bread,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,other vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,margarine,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,citrus fruit,tropical fruit,whole milk,butter,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,pip fruit,herbs,other vegetables,butter,rolls/buns,white bread,oil,canned fish,soda,,,,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,pip fruit,yogurt,rolls/buns,flour,margarine,soups,bottled water,,,,,,,,,,,,,,,,,,,,,,,
soda,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,yogurt,beverages,mustard,bottled water,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turkey,other vegetables,whole milk,oil,instant coffee,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,other vegetables,whole milk,margarine,bottled beer,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,berries,pickled vegetables,pet care,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,grapes,dessert,cream cheese,rolls/buns,bottled water,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,
nuts/prunes,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,other vegetables,butter milk,yogurt,sliced cheese,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,
beef,herbs,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,whipped/sour cream,baking powder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,sliced cheese,mayonnaise,rolls/buns,mustard,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,white bread,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,roll products,potted plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,baking powder,bottled water,soda,cooking chocolate,candles,,,,,,,,,,,,,,,,,,,,,,,,,,
chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,sliced cheese,hard cheese,white bread,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,citrus fruit,soda,canned beer,chocolate,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen fish,hygiene articles,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
