"","age","contact","month","duration","pdays","previous","y"
"594",37,"cellular","may",239,278,2,"no"
"595",58,"telephone","may",168,-1,0,"no"
"596",52,"cellular","aug",196,-1,0,"no"
"597",49,"unknown","jun",319,-1,0,"no"
"598",50,"cellular","jan",197,244,3,"no"
"599",41,"unknown","may",764,-1,0,"no"
"600",36,"cellular","jan",339,-1,0,"no"
"601",41,"cellular","jul",168,-1,0,"no"
"602",30,"cellular","feb",88,-1,0,"no"
"603",46,"cellular","apr",126,149,8,"no"
"604",47,"cellular","nov",157,-1,0,"no"
"605",35,"unknown","may",212,-1,0,"no"
"606",80,"telephone","oct",123,-1,0,"no"
"607",30,"unknown","may",306,-1,0,"no"
"608",35,"cellular","may",409,-1,0,"no"
"609",22,"cellular","jun",119,-1,0,"no"
"610",33,"unknown","may",29,-1,0,"no"
"611",53,"cellular","jul",117,-1,0,"no"
"612",31,"cellular","jan",203,2,3,"no"
"613",36,"cellular","aug",81,-1,0,"no"
"614",41,"cellular","nov",265,-1,0,"no"
"615",35,"unknown","may",427,-1,0,"no"
"616",51,"unknown","jun",51,-1,0,"no"
"617",35,"cellular","may",74,168,4,"no"
"618",29,"cellular","jul",183,-1,0,"no"
"619",40,"cellular","jul",631,-1,0,"no"
"620",48,"unknown","may",108,-1,0,"no"
"621",33,"cellular","aug",264,-1,0,"no"
"622",55,"unknown","jun",262,-1,0,"no"
"623",41,"unknown","may",244,-1,0,"no"
"624",42,"unknown","may",107,-1,0,"no"
"625",46,"unknown","jun",9,-1,0,"no"
"626",35,"cellular","jul",149,-1,0,"no"
"627",28,"cellular","jan",321,-1,0,"no"
"628",25,"cellular","apr",224,322,3,"no"
"629",30,"cellular","mar",78,-1,0,"no"
"630",30,"cellular","jul",250,-1,0,"no"
"631",34,"cellular","apr",29,152,1,"no"
"632",35,"cellular","apr",41,-1,0,"no"
"633",40,"cellular","may",55,298,4,"no"
"634",39,"cellular","jul",290,-1,0,"no"
"635",48,"unknown","jun",383,-1,0,"no"
"636",26,"unknown","may",127,-1,0,"no"
"637",32,"cellular","feb",124,-1,0,"no"
"638",34,"unknown","may",224,-1,0,"no"
"639",38,"unknown","jun",256,-1,0,"no"
"640",42,"cellular","aug",85,-1,0,"no"
"641",37,"cellular","may",133,-1,0,"no"
"642",29,"cellular","aug",91,-1,0,"no"
"643",34,"cellular","may",141,188,1,"no"
"644",47,"cellular","nov",192,-1,0,"no"
"645",38,"unknown","may",91,-1,0,"no"
"646",48,"cellular","nov",79,172,8,"no"
"647",33,"cellular","apr",25,-1,0,"no"
"648",28,"cellular","may",227,-1,0,"no"
"649",69,"telephone","sep",595,-1,0,"no"
"650",52,"cellular","aug",134,-1,0,"no"
"651",65,"cellular","sep",112,-1,0,"no"
"652",47,"cellular","apr",174,-1,0,"no"
"653",57,"cellular","aug",162,-1,0,"no"
"654",36,"cellular","aug",125,-1,0,"no"
"655",50,"telephone","jul",24,-1,0,"no"
"656",45,"cellular","may",262,352,2,"no"
"657",33,"cellular","apr",301,-1,0,"no"
"658",60,"cellular","may",63,-1,0,"no"
"659",35,"cellular","jul",259,-1,0,"no"
"660",45,"cellular","jul",212,-1,0,"no"
"661",57,"unknown","may",17,-1,0,"no"
"662",46,"telephone","nov",192,-1,0,"no"
"663",31,"unknown","may",97,-1,0,"no"
"664",53,"cellular","aug",41,-1,0,"no"
"665",35,"unknown","jun",200,-1,0,"no"
"666",32,"cellular","nov",91,-1,0,"no"
"667",50,"cellular","nov",397,-1,0,"no"
"668",31,"telephone","jul",94,-1,0,"no"
"669",42,"cellular","feb",446,-1,0,"no"
"670",59,"cellular","apr",304,-1,0,"no"
"671",27,"unknown","jun",88,-1,0,"no"
"672",32,"cellular","apr",86,-1,0,"no"
"673",35,"cellular","may",63,-1,0,"no"
"674",33,"cellular","nov",884,-1,0,"no"
"675",37,"cellular","jan",293,162,4,"no"
"676",57,"unknown","may",227,-1,0,"no"
"677",42,"unknown","may",146,-1,0,"no"
"678",55,"cellular","jul",276,-1,0,"no"
"679",52,"cellular","apr",238,323,2,"no"
"680",47,"cellular","nov",110,-1,0,"no"
"681",52,"unknown","may",144,-1,0,"no"
"682",30,"cellular","may",1130,-1,0,"no"
"683",33,"cellular","jul",132,-1,0,"no"
"684",35,"telephone","nov",1441,-1,0,"no"
"685",39,"cellular","jul",69,-1,0,"no"
"686",28,"telephone","may",40,349,6,"no"
"687",30,"unknown","may",614,-1,0,"no"
"688",33,"unknown","may",270,-1,0,"no"
"689",34,"cellular","jul",154,-1,0,"no"
"690",47,"cellular","may",577,368,1,"no"
"691",42,"cellular","may",79,-1,0,"no"
"692",37,"cellular","jun",101,-1,0,"no"
"693",59,"unknown","may",55,-1,0,"no"
"694",27,"unknown","may",205,-1,0,"no"
"695",31,"cellular","may",356,286,3,"no"
"696",51,"cellular","aug",60,-1,0,"no"
"697",43,"unknown","may",55,-1,0,"no"
"698",38,"cellular","jul",164,-1,0,"no"
"699",37,"telephone","may",42,-1,0,"no"
"700",53,"cellular","nov",77,-1,0,"no"
"701",41,"cellular","jul",80,-1,0,"no"
"702",48,"cellular","nov",81,-1,0,"no"
"703",49,"unknown","jun",29,-1,0,"no"
"704",55,"cellular","aug",200,-1,0,"no"
"705",38,"unknown","jun",430,-1,0,"no"
"706",58,"telephone","mar",58,-1,0,"no"
"707",34,"cellular","aug",279,117,1,"no"
"708",53,"cellular","jul",332,-1,0,"no"
"709",50,"cellular","aug",510,2,5,"no"
"710",30,"cellular","apr",218,330,2,"no"
"711",35,"cellular","feb",82,-1,0,"no"
"712",57,"cellular","oct",676,-1,0,"no"
"713",40,"cellular","may",1259,333,18,"no"
"714",41,"cellular","nov",285,116,4,"no"
"715",53,"cellular","may",298,-1,0,"no"
"716",48,"cellular","jul",225,-1,0,"no"
"717",32,"cellular","may",80,268,2,"no"
"718",46,"cellular","jul",404,-1,0,"no"
"719",32,"unknown","may",64,-1,0,"no"
"720",31,"cellular","may",8,267,4,"no"
"721",31,"cellular","may",164,-1,0,"no"
"722",34,"telephone","may",259,-1,0,"no"
"723",32,"cellular","may",121,-1,0,"no"
"724",41,"cellular","may",56,-1,0,"no"
"725",26,"cellular","jul",103,-1,0,"no"
"726",27,"cellular","jan",283,-1,0,"no"
"727",27,"cellular","may",113,337,2,"no"
"728",46,"cellular","nov",344,-1,0,"no"
"729",31,"cellular","feb",159,271,1,"no"
"730",36,"unknown","may",177,-1,0,"no"
"731",57,"cellular","feb",223,76,4,"no"
"732",37,"unknown","jun",45,-1,0,"no"
"733",48,"cellular","jul",114,-1,0,"no"
"734",38,"telephone","apr",5,150,6,"no"
"735",47,"telephone","jan",66,241,1,"no"
"736",35,"cellular","aug",135,-1,0,"no"
"737",42,"cellular","sep",99,-1,0,"no"
"738",59,"cellular","jul",464,-1,0,"no"
"739",38,"unknown","jun",20,-1,0,"no"
"740",50,"cellular","jul",206,-1,0,"no"
"741",50,"cellular","apr",736,-1,0,"no"
"742",55,"unknown","jun",64,-1,0,"no"
"743",31,"cellular","feb",73,-1,0,"no"
"744",58,"unknown","jun",199,-1,0,"no"
"745",38,"cellular","aug",310,-1,0,"no"
"746",32,"cellular","jul",99,-1,0,"no"
"747",40,"unknown","may",62,-1,0,"no"
"748",59,"cellular","jan",219,259,5,"no"
"749",44,"unknown","may",397,-1,0,"no"
"750",41,"unknown","jun",286,-1,0,"no"
"751",38,"cellular","jul",188,-1,0,"no"
"752",22,"telephone","may",25,-1,0,"no"
"753",41,"telephone","jul",121,-1,0,"no"
"754",33,"unknown","may",717,-1,0,"no"
"755",46,"cellular","aug",71,-1,0,"no"
"756",31,"cellular","jul",37,-1,0,"no"
"757",48,"cellular","jul",38,-1,0,"no"
"758",42,"cellular","aug",60,-1,0,"no"
"759",49,"unknown","jun",92,-1,0,"no"
"760",38,"telephone","jan",208,247,2,"no"
"761",34,"cellular","oct",104,85,19,"no"
"762",38,"unknown","jun",29,-1,0,"no"
"763",58,"cellular","aug",156,-1,0,"no"
"764",26,"cellular","sep",57,-1,0,"no"
"765",49,"unknown","may",84,-1,0,"no"
"766",43,"unknown","may",114,-1,0,"no"
"767",32,"unknown","jul",957,-1,0,"no"
"768",54,"unknown","jun",67,-1,0,"no"
"769",33,"cellular","jul",211,-1,0,"no"
"770",35,"cellular","aug",299,-1,0,"no"
"771",56,"cellular","may",102,349,1,"no"
"772",57,"unknown","may",225,-1,0,"no"
"773",33,"cellular","may",234,-1,0,"no"
"774",37,"cellular","may",432,-1,0,"no"
"775",51,"unknown","may",627,-1,0,"no"
"776",37,"cellular","may",500,-1,0,"no"
"777",33,"cellular","aug",22,-1,0,"no"
"778",30,"cellular","nov",258,-1,0,"no"
"779",31,"cellular","nov",177,-1,0,"no"
"780",28,"unknown","may",62,-1,0,"no"
"781",38,"cellular","nov",75,177,5,"no"
"782",50,"cellular","jul",184,-1,0,"no"
"783",45,"telephone","may",119,371,3,"no"
"784",48,"cellular","mar",77,-1,0,"no"
"785",41,"cellular","jul",107,-1,0,"no"
"786",41,"unknown","may",87,-1,0,"no"
"787",40,"unknown","may",660,-1,0,"no"
"788",36,"cellular","nov",107,-1,0,"no"
"789",40,"telephone","jul",201,-1,0,"no"
"790",28,"cellular","jan",94,205,2,"no"
"791",49,"cellular","jan",185,246,1,"no"
"792",49,"cellular","aug",285,-1,0,"no"
"793",31,"cellular","may",142,-1,0,"no"
"794",49,"cellular","aug",504,-1,0,"no"
"795",31,"cellular","nov",222,-1,0,"no"
"796",40,"cellular","may",50,-1,0,"no"
"797",51,"unknown","may",117,-1,0,"no"
"798",33,"cellular","aug",67,-1,0,"no"
"799",30,"cellular","may",45,169,2,"no"
"800",28,"unknown","may",386,-1,0,"no"
"801",34,"cellular","oct",76,69,2,"no"
"802",45,"cellular","aug",508,-1,0,"no"
"803",31,"cellular","apr",193,322,1,"no"
"804",40,"unknown","jun",172,-1,0,"no"
"805",30,"cellular","feb",142,-1,0,"no"
"806",39,"unknown","jun",77,-1,0,"no"
"807",54,"telephone","nov",168,-1,0,"no"
"808",34,"cellular","feb",45,-1,0,"no"
"809",43,"unknown","may",257,-1,0,"no"
"810",41,"cellular","jan",41,266,2,"no"
"811",40,"telephone","feb",148,-1,0,"no"
"812",39,"cellular","jul",243,-1,0,"no"
"813",57,"cellular","aug",188,-1,0,"no"
"814",32,"cellular","jul",184,-1,0,"no"
"815",25,"cellular","jul",225,-1,0,"no"
"816",25,"unknown","may",241,-1,0,"no"
"817",38,"cellular","aug",79,-1,0,"no"
"818",35,"cellular","aug",37,-1,0,"no"
"819",67,"cellular","oct",223,-1,0,"no"
"820",45,"telephone","jul",38,-1,0,"no"
"821",45,"cellular","aug",536,-1,0,"no"
"822",33,"unknown","may",304,-1,0,"no"
"823",38,"cellular","apr",196,315,2,"no"
"824",32,"unknown","may",298,-1,0,"no"
"825",54,"unknown","may",86,-1,0,"no"
"826",38,"cellular","aug",150,-1,0,"no"
"827",42,"cellular","jul",167,-1,0,"no"
"828",41,"cellular","jul",24,-1,0,"no"
"829",39,"cellular","aug",74,-1,0,"no"
"830",26,"unknown","jun",18,-1,0,"no"
"831",39,"unknown","may",1168,-1,0,"no"
"832",57,"cellular","aug",260,-1,0,"no"
"833",50,"cellular","feb",748,-1,0,"no"
"834",33,"unknown","may",364,-1,0,"no"
"835",37,"unknown","may",229,-1,0,"no"
"836",32,"cellular","aug",111,-1,0,"no"
"837",36,"cellular","may",317,169,2,"no"
"838",40,"unknown","jun",402,-1,0,"no"
"839",52,"cellular","aug",56,-1,0,"no"
"840",40,"unknown","may",169,-1,0,"no"
"841",48,"cellular","may",127,-1,0,"no"
"842",33,"cellular","aug",175,-1,0,"no"
"843",44,"cellular","aug",56,-1,0,"no"
"844",55,"cellular","jul",123,-1,0,"no"
"845",30,"unknown","jun",23,-1,0,"no"
"846",34,"cellular","feb",231,-1,0,"no"
"847",58,"cellular","jul",255,-1,0,"no"
"848",36,"unknown","may",219,-1,0,"no"
"849",48,"telephone","aug",29,-1,0,"no"
"850",55,"unknown","may",95,-1,0,"no"
"851",35,"unknown","jul",134,-1,0,"no"
"852",37,"cellular","apr",820,-1,0,"no"
"853",52,"cellular","feb",116,273,3,"no"
"854",41,"cellular","may",463,-1,0,"no"
"855",52,"cellular","aug",603,-1,0,"no"
"856",34,"unknown","may",47,-1,0,"no"
"857",31,"cellular","dec",69,185,2,"no"
"858",47,"unknown","jun",174,-1,0,"no"
"859",34,"unknown","may",213,-1,0,"no"
"860",53,"unknown","may",230,-1,0,"no"
"861",55,"telephone","apr",222,-1,0,"no"
"862",44,"cellular","jul",74,-1,0,"no"
"863",32,"cellular","feb",429,201,1,"no"
"864",37,"cellular","may",7,351,1,"no"
"865",41,"cellular","may",493,-1,0,"no"
"866",46,"cellular","nov",162,-1,0,"no"
"867",44,"cellular","aug",86,-1,0,"no"
"868",34,"cellular","nov",371,-1,0,"no"
"869",28,"unknown","may",21,-1,0,"no"
"870",28,"cellular","may",22,-1,0,"no"
"871",54,"unknown","may",266,-1,0,"no"
"872",45,"cellular","apr",1010,326,1,"no"
"873",58,"telephone","jul",264,-1,0,"no"
"874",56,"unknown","jun",184,-1,0,"no"
"875",32,"cellular","may",95,-1,0,"no"
"876",42,"cellular","aug",127,-1,0,"no"
"877",36,"cellular","nov",136,120,1,"no"
"878",46,"cellular","apr",174,-1,0,"no"
"879",39,"unknown","may",102,-1,0,"no"
"880",31,"cellular","apr",279,-1,0,"no"
"881",59,"cellular","aug",76,-1,0,"no"
"882",38,"cellular","may",472,-1,0,"no"
"883",58,"cellular","aug",84,-1,0,"no"
"884",34,"cellular","nov",271,184,1,"no"
"885",40,"unknown","may",754,-1,0,"no"
"886",35,"telephone","jan",122,-1,0,"no"
"887",34,"cellular","apr",375,-1,0,"no"
"888",31,"cellular","aug",130,-1,0,"no"
"889",48,"cellular","aug",445,-1,0,"no"
"890",34,"unknown","may",261,-1,0,"no"
"891",24,"cellular","apr",229,-1,0,"no"
"892",41,"cellular","jun",288,-1,0,"no"
"893",40,"cellular","nov",219,-1,0,"no"
"894",36,"unknown","may",204,-1,0,"no"
"895",53,"unknown","jun",19,-1,0,"no"
"896",23,"cellular","aug",158,-1,0,"no"
"897",42,"unknown","may",314,-1,0,"no"
"898",48,"unknown","may",215,-1,0,"no"
"899",40,"unknown","may",92,-1,0,"no"
"900",36,"cellular","jul",101,-1,0,"no"
"901",43,"unknown","may",15,-1,0,"no"
"902",36,"unknown","may",260,-1,0,"no"
"903",55,"unknown","jun",287,-1,0,"no"
"904",31,"unknown","may",32,-1,0,"no"
"905",32,"unknown","may",138,-1,0,"no"
"906",36,"unknown","jun",228,-1,0,"no"
"907",57,"unknown","may",352,-1,0,"no"
"908",41,"cellular","jul",76,-1,0,"no"
"909",31,"unknown","may",144,-1,0,"no"
"910",32,"cellular","aug",168,-1,0,"no"
"911",38,"cellular","jan",140,2,3,"no"
"912",49,"unknown","jun",94,-1,0,"no"
"913",46,"unknown","jun",118,-1,0,"no"
"914",29,"cellular","may",382,-1,0,"no"
"915",36,"cellular","nov",111,-1,0,"no"
"916",38,"cellular","may",298,-1,0,"no"
"917",53,"unknown","may",121,-1,0,"no"
"918",52,"unknown","may",41,-1,0,"no"
"919",41,"unknown","may",42,-1,0,"no"
"920",42,"cellular","aug",81,-1,0,"no"
"921",29,"cellular","may",12,342,9,"no"
"922",43,"cellular","may",130,172,2,"no"
"923",41,"cellular","may",432,-1,0,"no"
"924",44,"cellular","aug",126,-1,0,"no"
"925",37,"cellular","apr",219,-1,0,"no"
"926",35,"cellular","jan",136,-1,0,"no"
"927",27,"cellular","apr",1130,-1,0,"no"
"928",29,"unknown","may",68,-1,0,"no"
"929",36,"unknown","jun",332,-1,0,"no"
"930",38,"unknown","may",412,-1,0,"no"
"931",35,"cellular","jul",378,-1,0,"no"
"932",60,"cellular","jan",255,2,4,"no"
"933",41,"cellular","may",297,-1,0,"no"
"934",41,"unknown","jun",28,-1,0,"no"
"935",23,"cellular","apr",119,-1,0,"no"
"936",32,"cellular","aug",116,-1,0,"no"
"937",57,"telephone","jul",274,-1,0,"no"
"938",46,"unknown","may",86,-1,0,"no"
"939",50,"unknown","may",860,-1,0,"no"
"940",33,"unknown","may",420,-1,0,"no"
"941",53,"unknown","may",213,-1,0,"no"
"942",30,"cellular","nov",756,-1,0,"no"
"943",33,"cellular","feb",196,87,4,"no"
"944",44,"cellular","jul",201,-1,0,"no"
"945",39,"unknown","may",19,-1,0,"no"
"946",45,"cellular","nov",53,172,3,"no"
"947",37,"cellular","aug",244,-1,0,"no"
"948",51,"unknown","may",184,-1,0,"no"
"949",30,"cellular","apr",39,342,3,"no"
"950",28,"unknown","jun",54,-1,0,"no"
"951",26,"unknown","may",28,-1,0,"no"
"952",32,"cellular","aug",268,-1,0,"no"
"953",52,"cellular","may",101,362,5,"no"
"954",43,"unknown","may",228,-1,0,"no"
"955",29,"cellular","may",119,-1,0,"no"
"956",57,"cellular","aug",89,-1,0,"no"
"957",37,"cellular","nov",102,-1,0,"no"
"958",26,"cellular","may",207,363,2,"no"
"959",50,"cellular","aug",168,-1,0,"no"
"960",47,"cellular","jul",408,-1,0,"no"
"961",39,"cellular","oct",56,-1,0,"no"
"962",35,"cellular","may",277,271,2,"no"
"963",31,"unknown","may",76,-1,0,"no"
"964",50,"cellular","aug",72,-1,0,"no"
"965",47,"cellular","aug",99,-1,0,"no"
"966",30,"cellular","aug",13,-1,0,"no"
"967",32,"cellular","apr",178,-1,0,"no"
"968",36,"unknown","jun",287,-1,0,"no"
"969",46,"cellular","may",141,346,2,"no"
"970",37,"cellular","jul",115,-1,0,"no"
"971",33,"cellular","nov",374,-1,0,"no"
"972",58,"unknown","jun",763,-1,0,"no"
"973",59,"cellular","feb",122,92,1,"no"
"974",28,"cellular","may",143,-1,0,"no"
"975",48,"cellular","feb",316,-1,0,"no"
"976",55,"telephone","jul",89,-1,0,"no"
"977",59,"cellular","nov",456,-1,0,"no"
"978",41,"cellular","nov",40,-1,0,"no"
"979",35,"unknown","oct",5,808,12,"no"
"980",34,"cellular","jul",90,-1,0,"no"
"981",43,"cellular","nov",50,113,5,"no"
"982",49,"cellular","feb",128,-1,0,"no"
"983",35,"cellular","sep",256,94,1,"no"
"984",51,"unknown","jun",83,-1,0,"no"
"985",36,"cellular","aug",268,-1,0,"no"
"986",44,"cellular","apr",345,249,7,"no"
"987",28,"unknown","may",4,-1,0,"no"
"988",42,"cellular","may",78,292,3,"no"
"989",60,"unknown","jun",419,-1,0,"no"
"990",28,"telephone","may",421,-1,0,"no"
"991",43,"cellular","jul",88,-1,0,"no"
"992",51,"unknown","jun",42,-1,0,"no"
"993",32,"cellular","may",114,287,3,"no"
"994",35,"cellular","aug",286,-1,0,"no"
"995",38,"unknown","jun",91,-1,0,"no"
"996",77,"cellular","aug",766,-1,0,"no"
"997",32,"cellular","jan",92,-1,0,"no"
"998",43,"cellular","aug",211,-1,0,"no"
"999",36,"unknown","jun",227,-1,0,"no"
"1000",30,"cellular","aug",82,-1,0,"no"
"1001",32,"cellular","nov",195,-1,0,"no"
"1002",34,"cellular","apr",217,-1,0,"no"
"1003",40,"cellular","feb",252,-1,0,"no"
"1004",35,"cellular","may",73,-1,0,"no"
"1005",36,"cellular","nov",177,174,1,"no"
"1006",42,"unknown","may",32,-1,0,"no"
"1007",35,"cellular","aug",24,-1,0,"no"
"1008",52,"unknown","may",688,-1,0,"no"
"1009",36,"unknown","may",21,-1,0,"no"
"1010",31,"unknown","jun",115,-1,0,"no"
"1011",40,"unknown","jun",269,-1,0,"no"
"1012",43,"unknown","jun",230,-1,0,"no"
"1013",59,"telephone","jul",97,-1,0,"no"
"1014",39,"cellular","aug",86,-1,0,"no"
"1015",38,"cellular","jul",1473,-1,0,"no"
"1016",27,"cellular","jun",205,-1,0,"no"
"1017",59,"unknown","jun",77,-1,0,"no"
"1018",36,"cellular","nov",138,-1,0,"no"
"1019",50,"cellular","aug",86,-1,0,"no"
"1020",41,"telephone","aug",9,-1,0,"no"
"1021",30,"unknown","may",601,-1,0,"no"
"1022",32,"cellular","jul",407,-1,0,"no"
"1023",38,"unknown","jun",1030,-1,0,"no"
"1024",45,"cellular","jul",517,-1,0,"no"
"1025",58,"unknown","may",171,-1,0,"no"
"1026",31,"cellular","may",175,293,5,"no"
"1027",38,"unknown","jun",299,-1,0,"no"
"1028",29,"cellular","feb",563,-1,0,"no"
"1029",55,"unknown","may",241,-1,0,"no"
"1030",35,"cellular","may",52,91,1,"no"
"1031",40,"cellular","jun",76,-1,0,"no"
"1032",34,"cellular","nov",441,-1,0,"no"
"1033",48,"unknown","may",350,-1,0,"no"
"1034",37,"cellular","may",396,-1,0,"no"
"1035",51,"unknown","jun",8,687,2,"no"
"1036",36,"cellular","apr",637,-1,0,"no"
"1037",42,"unknown","jun",175,-1,0,"no"
"1038",38,"cellular","feb",280,75,1,"no"
"1039",34,"cellular","apr",140,-1,0,"no"
"1040",30,"unknown","jun",59,-1,0,"no"
"1041",57,"unknown","jun",174,-1,0,"no"
"1042",66,"cellular","aug",275,-1,0,"no"
"1043",48,"unknown","jun",320,-1,0,"no"
"1044",31,"cellular","nov",252,168,4,"no"
"1045",37,"cellular","aug",154,-1,0,"no"
"1046",32,"cellular","apr",8,-1,0,"no"
"1047",71,"cellular","oct",327,183,3,"no"
"1048",27,"cellular","may",265,-1,0,"no"
"1049",55,"cellular","may",146,272,2,"no"
"1050",34,"cellular","jul",257,-1,0,"no"
"1051",30,"cellular","jan",241,-1,0,"no"
"1052",25,"cellular","may",185,-1,0,"no"
"1053",33,"cellular","apr",329,322,1,"no"
"1054",36,"cellular","may",24,346,1,"no"
"1055",45,"unknown","jul",155,-1,0,"no"
"1056",47,"cellular","feb",479,-1,0,"no"
"1057",64,"telephone","apr",135,-1,0,"no"
"1058",53,"cellular","jul",175,-1,0,"no"
"1059",46,"unknown","may",192,-1,0,"no"
"1060",58,"unknown","may",58,-1,0,"no"
"1061",34,"cellular","jul",601,-1,0,"no"
"1062",41,"cellular","may",139,-1,0,"no"
"1063",33,"telephone","aug",66,-1,0,"no"
"1064",44,"cellular","aug",210,-1,0,"no"
"1065",39,"cellular","feb",731,193,3,"no"
"1066",39,"telephone","apr",141,-1,0,"no"
"1067",48,"unknown","may",1231,-1,0,"no"
"1068",58,"cellular","feb",72,274,4,"no"
"1069",60,"cellular","may",241,364,1,"no"
"1070",66,"cellular","may",272,-1,0,"no"
"1071",49,"cellular","may",64,-1,0,"no"
"1072",44,"cellular","aug",54,-1,0,"no"
"1073",23,"cellular","apr",166,-1,0,"no"
"1074",29,"cellular","may",245,97,7,"no"
"1075",44,"unknown","may",94,-1,0,"no"
"1076",54,"unknown","jun",34,-1,0,"no"
"1077",47,"telephone","jul",203,-1,0,"no"
"1078",33,"cellular","jul",318,-1,0,"no"
"1079",30,"cellular","apr",158,-1,0,"no"
"1080",23,"cellular","apr",743,-1,0,"no"
"1081",49,"unknown","nov",56,103,2,"no"
"1082",27,"unknown","jun",172,-1,0,"no"
"1083",51,"cellular","may",136,359,1,"no"
"1084",32,"cellular","may",82,363,2,"no"
"1085",30,"unknown","may",123,-1,0,"no"
"1086",33,"cellular","nov",110,-1,0,"no"
"1087",27,"unknown","may",385,-1,0,"no"
"1088",37,"cellular","feb",73,-1,0,"no"
"1089",51,"cellular","jul",384,-1,0,"no"
"1090",44,"cellular","jul",497,-1,0,"no"
"1091",51,"unknown","may",723,-1,0,"no"
"1092",28,"cellular","may",15,-1,0,"no"
"1093",32,"cellular","jul",255,-1,0,"no"
"1094",35,"cellular","may",95,-1,0,"no"
"1095",30,"telephone","apr",44,-1,0,"no"
"1096",39,"unknown","jun",116,-1,0,"no"
"1097",27,"cellular","may",97,370,1,"no"
"1098",22,"cellular","sep",154,-1,0,"no"
"1099",35,"cellular","may",135,370,2,"no"
"1100",69,"cellular","aug",230,-1,0,"no"
"1101",46,"unknown","may",89,-1,0,"no"
"1102",45,"cellular","may",38,-1,0,"no"
"1103",31,"cellular","nov",129,-1,0,"no"
"1104",48,"cellular","aug",80,-1,0,"no"
"1105",52,"unknown","jun",96,-1,0,"no"
"1106",33,"unknown","jun",197,-1,0,"no"
"1107",44,"cellular","jan",180,-1,0,"no"
